  103.7500   24.5000    5.0000    3.1782
  103.7500   24.2500    5.0000    2.9543
  103.7500   24.0000    5.0000    2.7872
  103.7500   23.7500    5.0000    2.7662
  103.7500   23.5000    5.0000    2.8892
  103.7500   23.2500    5.0000    3.0446
  104.0000   26.5000    5.0000    3.0222
  104.0000   26.2500    5.0000    2.8756
  104.0000   26.0000    5.0000    2.7420
  104.0000   25.7500    5.0000    2.7665
  104.0000   25.5000    5.0000    2.9406
  104.0000   25.2500    5.0000    3.2032
  104.0000   25.0000    5.0000    3.3753
  104.0000   24.7500    5.0000    3.3666
  104.0000   24.5000    5.0000    3.1785
  104.0000   24.2500    5.0000    2.9335
  104.0000   24.0000    5.0000    2.7511
  104.0000   23.7500    5.0000    2.7425
  104.0000   23.5000    5.0000    2.8830
  104.0000   23.2500    5.0000    3.0326
  104.2500   26.5000    5.0000    3.0045
  104.2500   26.2500    5.0000    2.8884
  104.2500   26.0000    5.0000    2.7888
  104.2500   25.7500    5.0000    2.8238
  104.2500   25.5000    5.0000    2.9768
  104.2500   25.2500    5.0000    3.1794
  104.2500   25.0000    5.0000    3.2981
  104.2500   24.7500    5.0000    3.3043
  104.2500   24.5000    5.0000    3.1595
  104.2500   24.2500    5.0000    2.9710
  104.2500   24.0000    5.0000    2.8121
  104.2500   23.7500    5.0000    2.7912
  104.2500   23.5000    5.0000    2.9025
  104.2500   23.2500    5.0000    3.0206
  104.5000   26.5000    5.0000    3.0412
  104.5000   26.2500    5.0000    3.0052
  104.5000   26.0000    5.0000    2.9689
  104.5000   25.7500    5.0000    2.9970
  104.5000   25.5000    5.0000    3.0436
  104.5000   25.2500    5.0000    3.0917
  104.5000   25.0000    5.0000    3.1035
  104.5000   24.7500    5.0000    3.1171
  104.5000   24.5000    5.0000    3.0789
  104.5000   24.2500    5.0000    3.0426
  104.5000   24.0000    5.0000    3.0051
  104.5000   23.7500    5.0000    3.0010
  104.5000   23.5000    5.0000    3.0114
  104.5000   23.2500    5.0000    3.0400
  101.2500   26.5000    6.0000    3.0631
  101.2500   26.2500    6.0000    3.0245
  101.2500   26.0000    6.0000    2.9861
  101.2500   25.7500    6.0000    3.0156
  101.2500   25.5000    6.0000    3.0659
  101.2500   25.2500    6.0000    3.1182
  101.2500   25.0000    6.0000    3.1309
  101.2500   24.7500    6.0000    3.1443
  101.2500   24.5000    6.0000    3.1056
  101.2500   24.2500    6.0000    3.0631
  101.2500   24.0000    6.0000    3.0222
  101.2500   23.7500    6.0000    3.0198
  101.2500   23.5000    6.0000    3.0299
  101.2500   23.2500    6.0000    3.0611
  101.5000   26.5000    6.0000    3.0243
  101.5000   26.2500    6.0000    2.9058
  101.5000   26.0000    6.0000    2.8035
  101.5000   25.7500    6.0000    2.8385
  101.5000   25.5000    6.0000    2.9967
  101.5000   25.2500    6.0000    3.2051
  101.5000   25.0000    6.0000    3.3253
  101.5000   24.7500    6.0000    3.3327
  101.5000   24.5000    6.0000    3.1910
  101.5000   24.2500    6.0000    2.9896
  101.5000   24.0000    6.0000    2.8277
  101.5000   23.7500    6.0000    2.8089
  101.5000   23.5000    6.0000    2.9127
  101.5000   23.2500    6.0000    3.0339
  101.7500   26.5000    6.0000    3.0457
  101.7500   26.2500    6.0000    2.8944
  101.7500   26.0000    6.0000    2.7535
  101.7500   25.7500    6.0000    2.7792
  101.7500   25.5000    6.0000    2.9608
  101.7500   25.2500    6.0000    3.2301
  101.7500   25.0000    6.0000    3.4047
  101.7500   24.7500    6.0000    3.3973
  101.7500   24.5000    6.0000    3.2112
  101.7500   24.2500    6.0000    2.9484
  101.7500   24.0000    6.0000    2.7658
  101.7500   23.7500    6.0000    2.7555
  101.7500   23.5000    6.0000    2.8953
  101.7500   23.2500    6.0000    3.0483
  102.0000   26.5000    6.0000    3.0319
  102.0000   26.2500    6.0000    2.9054
  102.0000   26.0000    6.0000    2.7697
  102.0000   25.7500    6.0000    2.8079
  102.0000   25.5000    6.0000    2.9815
  102.0000   25.2500    6.0000    3.2214
  102.0000   25.0000    6.0000    3.3726
  102.0000   24.7500    6.0000    3.3656
  102.0000   24.5000    6.0000    3.2092
  102.0000   24.2500    6.0000    2.9705
  102.0000   24.0000    6.0000    2.8003
  102.0000   23.7500    6.0000    2.7775
  102.0000   23.5000    6.0000    2.9169
  102.0000   23.2500    6.0000    3.0736
  102.2500   26.5000    6.0000    3.0124
  102.2500   26.2500    6.0000    2.8987
  102.2500   26.0000    6.0000    2.7601
  102.2500   25.7500    6.0000    2.7943
  102.2500   25.5000    6.0000    2.9702
  102.2500   25.2500    6.0000    3.2265
  102.2500   25.0000    6.0000    3.3773
  102.2500   24.7500    6.0000    3.3752
  102.2500   24.5000    6.0000    3.2152
  102.2500   24.2500    6.0000    2.9588
  102.2500   24.0000    6.0000    2.7846
  102.2500   23.7500    6.0000    2.7629
  102.2500   23.5000    6.0000    2.8977
  102.2500   23.2500    6.0000    3.0669
  102.5000   26.5000    6.0000    3.0512
  102.5000   26.2500    6.0000    2.9021
  102.5000   26.0000    6.0000    2.7609
  102.5000   25.7500    6.0000    2.8015
  102.5000   25.5000    6.0000    2.9682
  102.5000   25.2500    6.0000    3.2298
  102.5000   25.0000    6.0000    3.3777
  102.5000   24.7500    6.0000    3.3750
  102.5000   24.5000    6.0000    3.2156
  102.5000   24.2500    6.0000    2.9589
  102.5000   24.0000    6.0000    2.7937
  102.5000   23.7500    6.0000    2.7711
  102.5000   23.5000    6.0000    2.8869
  102.5000   23.2500    6.0000    3.0612
  102.7500   26.5000    6.0000    3.0161
  102.7500   26.2500    6.0000    2.8982
  102.7500   26.0000    6.0000    2.7582
  102.7500   25.7500    6.0000    2.8000
  102.7500   25.5000    6.0000    2.9664
  102.7500   25.2500    6.0000    3.2313
  102.7500   25.0000    6.0000    3.3764
  102.7500   24.7500    6.0000    3.3709
  102.7500   24.5000    6.0000    3.2181
  102.7500   24.2500    6.0000    2.9567
  102.7500   24.0000    6.0000    2.7856
  102.7500   23.7500    6.0000    2.7650
  102.7500   23.5000    6.0000    2.8962
  102.7500   23.2500    6.0000    3.0724
  103.0000   26.5000    6.0000    3.0212
  103.0000   26.2500    6.0000    2.8987
  103.0000   26.0000    6.0000    2.7584
  103.0000   25.7500    6.0000    2.7985
  103.0000   25.5000    6.0000    2.9659
  103.0000   25.2500    6.0000    3.2313
  103.0000   25.0000    6.0000    3.3765
  103.0000   24.7500    6.0000    3.3710
  103.0000   24.5000    6.0000    3.2208
  103.0000   24.2500    6.0000    2.9565
  103.0000   24.0000    6.0000    2.7881
  103.0000   23.7500    6.0000    2.7699
  103.0000   23.5000    6.0000    2.8996
  103.0000   23.2500    6.0000    3.0741
  103.2500   26.5000    6.0000    3.0605
  103.2500   26.2500    6.0000    2.8968
  103.2500   26.0000    6.0000    2.7601
  103.2500   25.7500    6.0000    2.8018
  103.2500   25.5000    6.0000    2.9685
  103.2500   25.2500    6.0000    3.2303
  103.2500   25.0000    6.0000    3.3793
  103.2500   24.7500    6.0000    3.3723
  103.2500   24.5000    6.0000    3.2177
  103.2500   24.2500    6.0000    2.9589
  103.2500   24.0000    6.0000    2.7964
  103.2500   23.7500    6.0000    2.7729
  103.2500   23.5000    6.0000    2.8829
  103.2500   23.2500    6.0000    3.0601
  103.5000   26.5000    6.0000    3.0704
  103.5000   26.2500    6.0000    2.8923
  103.5000   26.0000    6.0000    2.7570
  103.5000   25.7500    6.0000    2.7948
  103.5000   25.5000    6.0000    2.9704
  103.5000   25.2500    6.0000    3.2260
  103.5000   25.0000    6.0000    3.3789
  103.5000   24.7500    6.0000    3.3721
  103.5000   24.5000    6.0000    3.2153
  103.5000   24.2500    6.0000    2.9591
  103.5000   24.0000    6.0000    2.7855
  103.5000   23.7500    6.0000    2.7686
  103.5000   23.5000    6.0000    2.8953
  103.5000   23.2500    6.0000    3.0653
  103.7500   26.5000    6.0000    3.0601
  103.7500   26.2500    6.0000    2.8999
  103.7500   26.0000    6.0000    2.7701
  103.7500   25.7500    6.0000    2.8069
  103.7500   25.5000    6.0000    2.9806
  103.7500   25.2500    6.0000    3.2210
  103.7500   25.0000    6.0000    3.3745
  103.7500   24.7500    6.0000    3.3658
  103.7500   24.5000    6.0000    3.2045
  103.7500   24.2500    6.0000    2.9725
  103.7500   24.0000    6.0000    2.8002
  103.7500   23.7500    6.0000    2.7791
  103.7500   23.5000    6.0000    2.9057
  103.7500   23.2500    6.0000    3.0665
  104.0000   26.5000    6.0000    3.0422
  104.0000   26.2500    6.0000    2.8914
  104.0000   26.0000    6.0000    2.7551
  104.0000   25.7500    6.0000    2.7806
  104.0000   25.5000    6.0000    2.9603
  104.0000   25.2500    6.0000    3.2297
  104.0000   25.0000    6.0000    3.4070
  104.0000   24.7500    6.0000    3.3983
  104.0000   24.5000    6.0000    3.2047
  104.0000   24.2500    6.0000    2.9527
  104.0000   24.0000    6.0000    2.7654
  104.0000   23.7500    6.0000    2.7558
  104.0000   23.5000    6.0000    2.8992
  104.0000   23.2500    6.0000    3.0537
  104.2500   26.5000    6.0000    3.0237
  104.2500   26.2500    6.0000    2.9058
  104.2500   26.0000    6.0000    2.8043
  104.2500   25.7500    6.0000    2.8400
  104.2500   25.5000    6.0000    2.9969
  104.2500   25.2500    6.0000    3.2048
  104.2500   25.0000    6.0000    3.3280
  104.2500   24.7500    6.0000    3.3339
  104.2500   24.5000    6.0000    3.1847
  104.2500   24.2500    6.0000    2.9905
  104.2500   24.0000    6.0000    2.8283
  104.2500   23.7500    6.0000    2.8071
  104.2500   23.5000    6.0000    2.9201
  104.2500   23.2500    6.0000    3.0410
  104.5000   26.5000    6.0000    3.0632
  104.5000   26.2500    6.0000    3.0240
  104.5000   26.0000    6.0000    2.9852
  104.5000   25.7500    6.0000    3.0148
  104.5000   25.5000    6.0000    3.0651
  104.5000   25.2500    6.0000    3.1173
  104.5000   25.0000    6.0000    3.1307
  104.5000   24.7500    6.0000    3.1450
  104.5000   24.5000    6.0000    3.1037
  104.5000   24.2500    6.0000    3.0641
  104.5000   24.0000    6.0000    3.0233
  104.5000   23.7500    6.0000    3.0185
  104.5000   23.5000    6.0000    3.0307
  104.5000   23.2500    6.0000    3.0622
  101.2500   26.5000    7.0000    3.0848
  101.2500   26.2500    7.0000    3.0435
  101.2500   26.0000    7.0000    3.0030
  101.2500   25.7500    7.0000    3.0337
  101.2500   25.5000    7.0000    3.0872
  101.2500   25.2500    7.0000    3.1429
  101.2500   25.0000    7.0000    3.1568
  101.2500   24.7500    7.0000    3.1708
  101.2500   24.5000    7.0000    3.1297
  101.2500   24.2500    7.0000    3.0842
  101.2500   24.0000    7.0000    3.0406
  101.2500   23.7500    7.0000    3.0377
  101.2500   23.5000    7.0000    3.0491
  101.2500   23.2500    7.0000    3.0828
  101.5000   26.5000    7.0000    3.0435
  101.5000   26.2500    7.0000    2.9232
  101.5000   26.0000    7.0000    2.8191
  101.5000   25.7500    7.0000    2.8548
  101.5000   25.5000    7.0000    3.0166
  101.5000   25.2500    7.0000    3.2298
  101.5000   25.0000    7.0000    3.3538
  101.5000   24.7500    7.0000    3.3611
  101.5000   24.5000    7.0000    3.2155
  101.5000   24.2500    7.0000    3.0091
  101.5000   24.0000    7.0000    2.8440
  101.5000   23.7500    7.0000    2.8248
  101.5000   23.5000    7.0000    2.9303
  101.5000   23.2500    7.0000    3.0537
  101.7500   26.5000    7.0000    3.0657
  101.7500   26.2500    7.0000    2.9104
  101.7500   26.0000    7.0000    2.7670
  101.7500   25.7500    7.0000    2.7936
  101.7500   25.5000    7.0000    2.9803
  101.7500   25.2500    7.0000    3.2558
  101.7500   25.0000    7.0000    3.4347
  101.7500   24.7500    7.0000    3.4275
  101.7500   24.5000    7.0000    3.2366
  101.7500   24.2500    7.0000    2.9675
  101.7500   24.0000    7.0000    2.7802
  101.7500   23.7500    7.0000    2.7691
  101.7500   23.5000    7.0000    2.9117
  101.7500   23.2500    7.0000    3.0688
  102.0000   26.5000    7.0000    3.0507
  102.0000   26.2500    7.0000    2.9212
  102.0000   26.0000    7.0000    2.7828
  102.0000   25.7500    7.0000    2.8213
  102.0000   25.5000    7.0000    3.0002
  102.0000   25.2500    7.0000    3.2473
  102.0000   25.0000    7.0000    3.4040
  102.0000   24.7500    7.0000    3.3969
  102.0000   24.5000    7.0000    3.2347
  102.0000   24.2500    7.0000    2.9887
  102.0000   24.0000    7.0000    2.8137
  102.0000   23.7500    7.0000    2.7909
  102.0000   23.5000    7.0000    2.9339
  102.0000   23.2500    7.0000    3.0956
  102.2500   26.5000    7.0000    3.0309
  102.2500   26.2500    7.0000    2.9150
  102.2500   26.0000    7.0000    2.7742
  102.2500   25.7500    7.0000    2.8092
  102.2500   25.5000    7.0000    2.9895
  102.2500   25.2500    7.0000    3.2519
  102.2500   25.0000    7.0000    3.4079
  102.2500   24.7500    7.0000    3.4056
  102.2500   24.5000    7.0000    3.2403
  102.2500   24.2500    7.0000    2.9778
  102.2500   24.0000    7.0000    2.7994
  102.2500   23.7500    7.0000    2.7774
  102.2500   23.5000    7.0000    2.9151
  102.2500   23.2500    7.0000    3.0886
  102.5000   26.5000    7.0000    3.0716
  102.5000   26.2500    7.0000    2.9189
  102.5000   26.0000    7.0000    2.7753
  102.5000   25.7500    7.0000    2.8167
  102.5000   25.5000    7.0000    2.9881
  102.5000   25.2500    7.0000    3.2548
  102.5000   25.0000    7.0000    3.4075
  102.5000   24.7500    7.0000    3.4046
  102.5000   24.5000    7.0000    3.2403
  102.5000   24.2500    7.0000    2.9784
  102.5000   24.0000    7.0000    2.8087
  102.5000   23.7500    7.0000    2.7855
  102.5000   23.5000    7.0000    2.9045
  102.5000   23.2500    7.0000    3.0827
  102.7500   26.5000    7.0000    3.0344
  102.7500   26.2500    7.0000    2.9146
  102.7500   26.0000    7.0000    2.7726
  102.7500   25.7500    7.0000    2.8152
  102.7500   25.5000    7.0000    2.9865
  102.7500   25.2500    7.0000    3.2563
  102.7500   25.0000    7.0000    3.4058
  102.7500   24.7500    7.0000    3.4001
  102.7500   24.5000    7.0000    3.2427
  102.7500   24.2500    7.0000    2.9763
  102.7500   24.0000    7.0000    2.8007
  102.7500   23.7500    7.0000    2.7798
  102.7500   23.5000    7.0000    2.9140
  102.7500   23.2500    7.0000    3.0945
  103.0000   26.5000    7.0000    3.0391
  103.0000   26.2500    7.0000    2.9151
  103.0000   26.0000    7.0000    2.7728
  103.0000   25.7500    7.0000    2.8137
  103.0000   25.5000    7.0000    2.9859
  103.0000   25.2500    7.0000    3.2563
  103.0000   25.0000    7.0000    3.4060
  103.0000   24.7500    7.0000    3.4002
  103.0000   24.5000    7.0000    3.2454
  103.0000   24.2500    7.0000    2.9763
  103.0000   24.0000    7.0000    2.8035
  103.0000   23.7500    7.0000    2.7850
  103.0000   23.5000    7.0000    2.9177
  103.0000   23.2500    7.0000    3.0964
  103.2500   26.5000    7.0000    3.0808
  103.2500   26.2500    7.0000    2.9137
  103.2500   26.0000    7.0000    2.7745
  103.2500   25.7500    7.0000    2.8168
  103.2500   25.5000    7.0000    2.9884
  103.2500   25.2500    7.0000    3.2554
  103.2500   25.0000    7.0000    3.4092
  103.2500   24.7500    7.0000    3.4019
  103.2500   24.5000    7.0000    3.2424
  103.2500   24.2500    7.0000    2.9786
  103.2500   24.0000    7.0000    2.8116
  103.2500   23.7500    7.0000    2.7876
  103.2500   23.5000    7.0000    2.9007
  103.2500   23.2500    7.0000    3.0814
  103.5000   26.5000    7.0000    3.0918
  103.5000   26.2500    7.0000    2.9093
  103.5000   26.0000    7.0000    2.7711
  103.5000   25.7500    7.0000    2.8095
  103.5000   25.5000    7.0000    2.9897
  103.5000   25.2500    7.0000    3.2514
  103.5000   25.0000    7.0000    3.4096
  103.5000   24.7500    7.0000    3.4026
  103.5000   24.5000    7.0000    3.2402
  103.5000   24.2500    7.0000    2.9781
  103.5000   24.0000    7.0000    2.8004
  103.5000   23.7500    7.0000    2.7830
  103.5000   23.5000    7.0000    2.9127
  103.5000   23.2500    7.0000    3.0868
  103.7500   26.5000    7.0000    3.0811
  103.7500   26.2500    7.0000    2.9161
  103.7500   26.0000    7.0000    2.7831
  103.7500   25.7500    7.0000    2.8204
  103.7500   25.5000    7.0000    2.9993
  103.7500   25.2500    7.0000    3.2470
  103.7500   25.0000    7.0000    3.4060
  103.7500   24.7500    7.0000    3.3970
  103.7500   24.5000    7.0000    3.2300
  103.7500   24.2500    7.0000    2.9907
  103.7500   24.0000    7.0000    2.8136
  103.7500   23.7500    7.0000    2.7923
  103.7500   23.5000    7.0000    2.9225
  103.7500   23.2500    7.0000    3.0880
  104.0000   26.5000    7.0000    3.0622
  104.0000   26.2500    7.0000    2.9074
  104.0000   26.0000    7.0000    2.7686
  104.0000   25.7500    7.0000    2.7950
  104.0000   25.5000    7.0000    2.9798
  104.0000   25.2500    7.0000    3.2555
  104.0000   25.0000    7.0000    3.4370
  104.0000   24.7500    7.0000    3.4284
  104.0000   24.5000    7.0000    3.2300
  104.0000   24.2500    7.0000    2.9716
  104.0000   24.0000    7.0000    2.7799
  104.0000   23.7500    7.0000    2.7694
  104.0000   23.5000    7.0000    2.9156
  104.0000   23.2500    7.0000    3.0745
  104.2500   26.5000    7.0000    3.0429
  104.2500   26.2500    7.0000    2.9232
  104.2500   26.0000    7.0000    2.8199
  104.2500   25.7500    7.0000    2.8563
  104.2500   25.5000    7.0000    3.0168
  104.2500   25.2500    7.0000    3.2295
  104.2500   25.0000    7.0000    3.3565
  104.2500   24.7500    7.0000    3.3623
  104.2500   24.5000    7.0000    3.2091
  104.2500   24.2500    7.0000    3.0099
  104.2500   24.0000    7.0000    2.8447
  104.2500   23.7500    7.0000    2.8230
  104.2500   23.5000    7.0000    2.9377
  104.2500   23.2500    7.0000    3.0613
  104.5000   26.5000    7.0000    3.0849
  104.5000   26.2500    7.0000    3.0430
  104.5000   26.0000    7.0000    3.0020
  104.5000   25.7500    7.0000    3.0330
  104.5000   25.5000    7.0000    3.0863
  104.5000   25.2500    7.0000    3.1420
  104.5000   25.0000    7.0000    3.1567
  104.5000   24.7500    7.0000    3.1715
  104.5000   24.5000    7.0000    3.1278
  104.5000   24.2500    7.0000    3.0853
  104.5000   24.0000    7.0000    3.0417
  104.5000   23.7500    7.0000    3.0363
  104.5000   23.5000    7.0000    3.0499
  104.5000   23.2500    7.0000    3.0839
  101.2500   26.5000    8.0000    3.1062
  101.2500   26.2500    8.0000    3.0627
  101.2500   26.0000    8.0000    3.0203
  101.2500   25.7500    8.0000    3.0522
  101.2500   25.5000    8.0000    3.1082
  101.2500   25.2500    8.0000    3.1665
  101.2500   25.0000    8.0000    3.1813
  101.2500   24.7500    8.0000    3.1958
  101.2500   24.5000    8.0000    3.1529
  101.2500   24.2500    8.0000    3.1051
  101.2500   24.0000    8.0000    3.0592
  101.2500   23.7500    8.0000    3.0559
  101.2500   23.5000    8.0000    3.0683
  101.2500   23.2500    8.0000    3.1041
  101.5000   26.5000    8.0000    3.0628
  101.5000   26.2500    8.0000    2.9406
  101.5000   26.0000    8.0000    2.8349
  101.5000   25.7500    8.0000    2.8713
  101.5000   25.5000    8.0000    3.0362
  101.5000   25.2500    8.0000    3.2537
  101.5000   25.0000    8.0000    3.3809
  101.5000   24.7500    8.0000    3.3883
  101.5000   24.5000    8.0000    3.2392
  101.5000   24.2500    8.0000    3.0284
  101.5000   24.0000    8.0000    2.8605
  101.5000   23.7500    8.0000    2.8407
  101.5000   23.5000    8.0000    2.9479
  101.5000   23.2500    8.0000    3.0735
  101.7500   26.5000    8.0000    3.0856
  101.7500   26.2500    8.0000    2.9266
  101.7500   26.0000    8.0000    2.7808
  101.7500   25.7500    8.0000    2.8083
  101.7500   25.5000    8.0000    2.9995
  101.7500   25.2500    8.0000    3.2807
  101.7500   25.0000    8.0000    3.4632
  101.7500   24.7500    8.0000    3.4561
  101.7500   24.5000    8.0000    3.2613
  101.7500   24.2500    8.0000    2.9863
  101.7500   24.0000    8.0000    2.7949
  101.7500   23.7500    8.0000    2.7830
  101.7500   23.5000    8.0000    2.9283
  101.7500   23.2500    8.0000    3.0891
  102.0000   26.5000    8.0000    3.0695
  102.0000   26.2500    8.0000    2.9374
  102.0000   26.0000    8.0000    2.7964
  102.0000   25.7500    8.0000    2.8353
  102.0000   25.5000    8.0000    3.0189
  102.0000   25.2500    8.0000    3.2725
  102.0000   25.0000    8.0000    3.4336
  102.0000   24.7500    8.0000    3.4264
  102.0000   24.5000    8.0000    3.2595
  102.0000   24.2500    8.0000    3.0070
  102.0000   24.0000    8.0000    2.8275
  102.0000   23.7500    8.0000    2.8047
  102.0000   23.5000    8.0000    2.9511
  102.0000   23.2500    8.0000    3.1171
  102.2500   26.5000    8.0000    3.0497
  102.2500   26.2500    8.0000    2.9316
  102.2500   26.0000    8.0000    2.7886
  102.2500   25.7500    8.0000    2.8242
  102.2500   25.5000    8.0000    3.0087
  102.2500   25.2500    8.0000    3.2766
  102.2500   25.0000    8.0000    3.4371
  102.2500   24.7500    8.0000    3.4347
  102.2500   24.5000    8.0000    3.2648
  102.2500   24.2500    8.0000    2.9967
  102.2500   24.0000    8.0000    2.8145
  102.2500   23.7500    8.0000    2.7922
  102.2500   23.5000    8.0000    2.9326
  102.2500   23.2500    8.0000    3.1100
  102.5000   26.5000    8.0000    3.0919
  102.5000   26.2500    8.0000    2.9357
  102.5000   26.0000    8.0000    2.7899
  102.5000   25.7500    8.0000    2.8320
  102.5000   25.5000    8.0000    3.0077
  102.5000   25.2500    8.0000    3.2794
  102.5000   25.0000    8.0000    3.4360
  102.5000   24.7500    8.0000    3.4329
